id,category,category_rank,keyword,search_type,monthly_lower,monthly_upper,blog_documents,recent_posts,recent_posts_note,opportunity,persistence,home_fit,priority,overall_rank,search_source,live_pc_monthly,live_mobile_monthly,live_competition,live_depth,live_checked_at
K0896,방송·연예,96,손예진데뷔,세부 검색어,180,180,824,66,수집결과 내 집계,41.48432039995692,91.93471596427865,50.0,58.32257498926205,820,네이버 검색광고 API,10,170,낮음,0,2026-09-12T08:34:49+09:00
K0897,방송·연예,97,한가인학력,세부 검색어,90,99,240,4,수집결과 내 집계,56.95998922382587,70.73449040598258,50.0,59.70034173370771,791,네이버 검색광고 API,0,90,낮음,0,2026-09-12T08:34:49+09:00
K0898,방송·연예,98,션재산,세부 검색어,130,130,1,0,수집결과 내 집계,64.82234005716242,93.53954210470994,25.0,65.47303265999419,656,네이버 검색광고 API,20,110,낮음,0,2026-09-12T08:34:49+09:00
K0899,방송·연예,99,한혜진운동,세부 검색어,80,89,2674,55,수집결과 내 집계,25.511819366124428,,37.5,,,네이버 검색광고 API,0,80,낮음,0,2026-09-12T08:34:49+09:00
K0900,방송·연예,100,신동엽출연료,세부 검색어,110,119,181,7,수집결과 내 집계,57.903867291776436,83.82444118485094,25.0,59.099266001343494,807,네이버 검색광고 API,0,110,낮음,0,2026-09-12T08:34:49+09:00
K0901,고생물·미스터리,1,티라노사우루스,확장 주제어,30880,30880,14482,637,수집결과 내 집계,93.40440006623635,91.89299115917105,37.5,81.77009738086949,185,네이버 검색광고 API,2480,28400,중간,7,2026-09-12T08:34:49+09:00
K0902,고생물·미스터리,2,브라키오사우루스,확장 주제어,21940,21940,3004,85,수집결과 내 집계,91.37588093326781,94.04446740103744,37.5,81.40128068694514,201,네이버 검색광고 API,1740,20200,높음,7,2026-09-12T08:34:49+09:00
K0903,고생물·미스터리,3,스피노사우루스,확장 주제어,16060,16060,2806,113,수집결과 내 집계,89.42727592700172,97.76277513086242,37.5,81.54247050275958,196,네이버 검색광고 API,860,15200,높음,8,2026-09-12T08:34:49+09:00
K0904,고생물·미스터리,4,모사사우루스,확장 주제어,14040,14040,1563,67,수집결과 내 집계,88.90125567194931,95.97372544525334,37.5,80.74274546955066,226,네이버 검색광고 API,840,13200,높음,7,2026-09-12T08:34:49+09:00
K0905,고생물·미스터리,5,스테고사우루스,확장 주제어,13680,13680,2463,42,수집결과 내 집계,88.73365628850301,97.98855432244622,37.5,81.26339444098537,210,네이버 검색광고 API,780,12900,높음,3,2026-09-12T08:34:49+09:00
K0906,고생물·미스터리,6,모아이석상,확장 주제어,14510,14510,3745,71,수집결과 내 집계,88.70524523429222,91.80190278937431,37.5,79.3931934539584,270,네이버 검색광고 API,1510,13000,중간,6,2026-09-12T08:34:49+09:00
K0907,고생물·미스터리,7,안킬로사우루스,확장 주제어,12990,12990,1333,45,수집결과 내 집계,88.35729422393177,97.85190519922583,37.5,81.03421867173364,215,네이버 검색광고 API,590,12400,중간,5,2026-09-12T08:34:49+09:00
K0908,고생물·미스터리,8,매머드,확장 주제어,12930,12930,35090,921,수집결과 내 집계,75.8566287436139,93.03976607228168,37.5,73.34024419349146,470,네이버 검색광고 API,2230,10700,중간,7,2026-09-12T08:34:49+09:00
K0909,고생물·미스터리,9,공룡종류,세부 검색어,12190,12190,8318,138,수집결과 내 집계,88.0739469024332,97.94772888709176,50.0,83.42129211734414,131,네이버 검색광고 API,990,11200,중간,7,2026-09-12T08:34:49+09:00
K0910,고생물·미스터리,10,프테라노돈,확장 주제어,10190,10190,2410,24,수집결과 내 집계,86.92872603787792,97.41923768676544,37.5,80.1901343249686,244,네이버 검색광고 API,600,9590,높음,3,2026-09-12T08:34:49+09:00
K0911,고생물·미스터리,11,메갈로돈,확장 주제어,8630,8630,2355,118,수집결과 내 집계,86.26749097431113,91.00262758294694,37.5,77.93453376203965,321,네이버 검색광고 API,1720,6910,낮음,0,2026-09-12T08:34:49+09:00
K0912,고생물·미스터리,12,오스트랄로피테쿠스,확장 주제어,8970,8970,2914,20,수집결과 내 집계,86.2426422007268,91.13610161235854,37.5,77.96215158407097,320,네이버 검색광고 API,1120,7850,중간,1,2026-09-12T08:34:49+09:00
K0913,고생물·미스터리,13,파키케팔로사우루스,확장 주제어,7600,7600,724,31,수집결과 내 집계,85.33456266105307,94.15589436144461,37.5,78.41404963895991,301,네이버 검색광고 API,560,7040,높음,3,2026-09-12T08:34:49+09:00
K0914,고생물·미스터리,14,알로사우루스,확장 주제어,7530,7530,1482,28,수집결과 내 집계,85.29070066826017,96.91847757069753,37.5,79.22089360533934,275,네이버 검색광고 API,410,7120,높음,3,2026-09-12T08:34:49+09:00
K0915,고생물·미스터리,15,호모사피엔스,확장 주제어,7510,7510,14812,164,수집결과 내 집계,76.44953153358014,95.17658095764959,37.5,74.27774005408494,445,네이버 검색광고 API,1140,6370,높음,3,2026-09-12T08:34:49+09:00
K0916,고생물·미스터리,16,기가노토사우루스,확장 주제어,6900,6900,806,17,수집결과 내 집계,84.80091824758729,95.22738045010662,37.5,78.46867325882563,299,네이버 검색광고 API,400,6500,높음,3,2026-09-12T08:34:49+09:00
K0917,고생물·미스터리,17,암모나이트,세부 검색어,7510,7510,4601,114,수집결과 내 집계,84.72859558862473,92.7929052977584,50.0,80.20216938363988,243,네이버 검색광고 API,930,6580,높음,10,2026-09-12T08:34:49+09:00
K0918,고생물·미스터리,18,도도새,확장 주제어,6450,6450,3875,65,수집결과 내 집계,84.57288152981543,90.68341812372894,37.5,76.9914662020264,345,네이버 검색광고 API,770,5680,중간,2,2026-09-12T08:34:49+09:00
K0919,고생물·미스터리,19,시조새,확장 주제어,6460,6460,10174,95,수집결과 내 집계,77.36057330748008,92.38857913572087,37.5,73.8968603944563,455,네이버 검색광고 API,1000,5460,낮음,0,2026-09-12T08:34:49+09:00
K0920,고생물·미스터리,20,삼엽충,확장 주제어,6110,6110,3298,81,수집결과 내 집계,83.65680324787313,92.12319677052163,37.5,76.96536065509305,346,네이버 검색광고 API,860,5250,중간,8,2026-09-12T08:34:49+09:00
K0921,고생물·미스터리,21,벨로키랍토르,확장 주제어,5010,5010,1093,44,수집결과 내 집계,82.86558962547687,98.0625080599682,37.5,78.3515472307289,308,네이버 검색광고 API,350,4660,높음,3,2026-09-12T08:34:49+09:00
K0922,고생물·미스터리,22,투구게,확장 주제어,4670,4670,1303,42,수집결과 내 집계,82.57975886404489,95.42343564045336,37.5,77.41691012415845,333,네이버 검색광고 API,490,4180,중간,5,2026-09-12T08:34:49+09:00
K0923,고생물·미스터리,23,마리아나해구,확장 주제어,4360,4360,1261,7,수집결과 내 집계,82.32825114617908,86.42484653935861,37.5,74.59157953489712,434,네이버 검색광고 API,640,3720,중간,1,2026-09-12T08:34:49+09:00
K0924,고생물·미스터리,24,네안데르탈인,확장 주제어,4190,4190,4838,105,수집결과 내 집계,80.34991063346604,90.60196679646236,37.5,74.85554535567172,424,네이버 검색광고 API,670,3520,중간,1,2026-09-12T08:34:49+09:00
K0925,고생물·미스터리,25,공룡이름,세부 검색어,3630,3630,20504,485,수집결과 내 집계,59.564680779040046,95.19678858504074,37.5,65.84137696503224,650,네이버 검색광고 API,310,3320,높음,3,2026-09-12T08:34:49+09:00
K0926,고생물·미스터리,26,익룡,확장 주제어,3340,3340,8475,156,수집결과 내 집계,68.90115612565047,90.78071855220804,37.5,69.18479362848765,562,네이버 검색광고 API,350,2990,중간,2,2026-09-12T08:34:49+09:00
K0927,고생물·미스터리,27,실러캔스,확장 주제어,3230,3230,1374,49,수집결과 내 집계,80.34824612673545,93.05759138877481,37.5,75.59140048000016,398,네이버 검색광고 API,560,2670,중간,2,2026-09-12T08:34:49+09:00
K0928,고생물·미스터리,28,케찰코아틀루스,확장 주제어,2790,2790,333,16,수집결과 내 집계,79.63391177791821,96.52994446987928,37.5,76.2759392299229,373,네이버 검색광고 API,240,2550,높음,3,2026-09-12T08:34:49+09:00
K0929,고생물·미스터리,29,지구나이,세부 검색어,2620,2620,21737,240,수집결과 내 집계,53.568267461961746,91.83328110615165,50.0,64.33411806282636,686,네이버 검색광고 API,310,2310,중간,1,2026-09-12T08:34:49+09:00
K0930,고생물·미스터리,30,잉카문명,확장 주제어,2620,2620,4758,37,수집결과 내 집계,71.95637108413956,89.92803185099731,37.5,70.45659509736898,536,네이버 검색광고 API,390,2230,높음,3,2026-09-12T08:34:49+09:00
K0931,고생물·미스터리,31,메가네우라,확장 주제어,2690,2690,250,19,수집결과 내 집계,79.16723414937684,95.9425368294257,37.5,75.86637812351613,392,네이버 검색광고 API,310,2380,중간,1,2026-09-12T08:34:49+09:00
K0932,고생물·미스터리,32,빙하기,확장 주제어,2270,2270,25331,345,수집결과 내 집계,48.05978054254424,83.3402112281407,37.5,56.53195363971433,847,네이버 검색광고 API,390,1880,높음,3,2026-09-12T08:34:49+09:00
K0933,고생물·미스터리,33,이집트피라미드,확장 주제어,2280,2280,26936,388,수집결과 내 집계,47.34417156085199,91.63783787163148,37.5,58.66343714191544,814,네이버 검색광고 API,390,1890,높음,7,2026-09-12T08:34:49+09:00
K0934,고생물·미스터리,34,티타노보아,확장 주제어,2170,2170,264,48,수집결과 내 집계,78.25357027754364,92.64156934346667,37.5,74.41925594181183,439,네이버 검색광고 API,380,1790,낮음,0,2026-09-12T08:34:49+09:00
K0935,고생물·미스터리,35,크로노사우루스,확장 주제어,2110,2110,176,2,수집결과 내 집계,78.1285167042536,98.10531443761688,37.5,75.99585268341187,385,네이버 검색광고 API,90,2020,높음,3,2026-09-12T08:34:49+09:00
K0936,고생물·미스터리,36,디플로도쿠스,확장 주제어,1920,1920,578,12,수집결과 내 집계,77.57163531578166,96.40567609970846,37.5,75.20752048780336,410,네이버 검색광고 API,180,1740,높음,3,2026-09-12T08:34:49+09:00
K0937,고생물·미스터리,37,테리지노사우루스,확장 주제어,1840,1840,485,23,수집결과 내 집계,77.5156952153128,97.26250870061187,37.5,75.43660021783997,403,네이버 검색광고 API,130,1710,높음,3,2026-09-12T08:34:49+09:00
K0938,고생물·미스터리,38,플레시오사우루스,확장 주제어,1750,1750,386,11,수집결과 내 집계,77.16820562192946,98.14888261137571,37.5,75.52876759437744,400,네이버 검색광고 API,120,1630,높음,3,2026-09-12T08:34:49+09:00
K0939,고생물·미스터리,39,디메트로돈,확장 주제어,1660,1660,560,30,수집결과 내 집계,76.8302459861544,97.99321631051838,37.5,75.31308788623271,407,네이버 검색광고 API,100,1560,중간,2,2026-09-12T08:34:49+09:00
K0940,고생물·미스터리,40,호모에렉투스,확장 주제어,1730,1730,1819,19,수집결과 내 집계,76.18467762152281,89.44859876439972,37.5,72.42691844008132,493,네이버 검색광고 API,310,1420,중간,1,2026-09-12T08:34:49+09:00
K0941,고생물·미스터리,41,고생대,확장 주제어,1700,1700,9935,193,수집결과 내 집계,53.96923062253443,84.21827247714283,37.5,59.75009705441006,787,네이버 검색광고 API,300,1400,높음,3,2026-09-12T08:34:49+09:00
K0942,고생물·미스터리,42,엘라스모사우루스,확장 주제어,1550,1550,261,11,수집결과 내 집계,76.40361213884061,96.61605056916548,37.5,74.68662124016996,429,네이버 검색광고 API,70,1480,높음,3,2026-09-12T08:34:49+09:00
K0943,고생물·미스터리,43,초식공룡,확장 주제어,1460,1460,6493,142,수집결과 내 집계,57.54358828529756,93.10108236043553,37.5,64.20211885077944,689,네이버 검색광고 API,160,1300,높음,3,2026-09-12T08:34:49+09:00
K0944,고생물·미스터리,44,암모나이트화석,세부 검색어,1510,1510,1526,43,수집결과 내 집계,75.83142586325935,96.36807541945883,50.0,76.82613555746732,349,네이버 검색광고 API,170,1340,높음,8,2026-09-12T08:34:49+09:00
K0945,고생물·미스터리,45,공룡화석,세부 검색어,1500,1500,11345,326,수집결과 내 집계,49.85259299353179,95.61851323623053,37.5,61.11185046763505,759,네이버 검색광고 API,200,1300,중간,8,2026-09-12T08:34:49+09:00
K0946,고생물·미스터리,46,백악기,확장 주제어,1380,1380,18236,321,수집결과 내 집계,44.009502368131024,87.83093746315008,37.5,55.85403242301054,856,네이버 검색광고 API,240,1140,높음,3,2026-09-12T08:34:49+09:00
K0947,고생물·미스터리,47,아르젠티노사우루스,확장 주제어,1380,1380,83,3,수집결과 내 집계,75.67894816131032,94.62026631134758,37.5,73.72555397405944,462,네이버 검색광고 API,80,1300,중간,2,2026-09-12T08:34:49+09:00
K0948,고생물·미스터리,48,스밀로돈,확장 주제어,1400,1400,581,27,수집결과 내 집계,75.64022055632523,89.57604477340088,37.5,72.19292371018288,495,네이버 검색광고 API,170,1230,높음,3,2026-09-12T08:34:49+09:00
K0949,고생물·미스터리,49,공룡시대,세부 검색어,1240,1240,7654,267,수집결과 내 집계,53.901496018844,89.6211915576064,37.5,61.33710547670392,750,네이버 검색광고 API,170,1070,높음,3,2026-09-12T08:34:49+09:00
K0950,고생물·미스터리,50,데이노니쿠스,확장 주제어,1270,1270,461,10,수집결과 내 집계,75.52245876053533,96.82263141846708,37.5,74.30801880580779,443,네이버 검색광고 API,130,1140,중간,1,2026-09-12T08:34:49+09:00
K0951,고생물·미스터리,51,생명의기원,세부 검색어,2050,2050,3480,72,수집결과 내 집계,63.239133838665616,80.58627502994045,50.0,65.79544942831494,651,네이버 검색광고 API,210,1840,높음,3,2026-09-12T08:34:49+09:00
K0952,고생물·미스터리,52,중생대,확장 주제어,1280,1280,9911,142,수집결과 내 집계,49.01348955897247,83.40766841263465,37.5,57.02904530327663,839,네이버 검색광고 API,180,1100,높음,3,2026-09-12T08:34:49+09:00
K0953,고생물·미스터리,53,오파츠,확장 주제어,1120,1120,2601,57,수집결과 내 집계,65.6809915196867,90.16498596815887,37.5,67.38999155029101,611,네이버 검색광고 API,240,880,중간,4,2026-09-12T08:34:49+09:00
K0954,고생물·미스터리,54,육식공룡,확장 주제어,1090,1090,8981,268,수집결과 내 집계,50.06413012058753,92.51936716036062,37.5,60.28787520840195,777,네이버 검색광고 API,50,1040,높음,3,2026-09-12T08:34:49+09:00
K0955,고생물·미스터리,55,검치호,확장 주제어,1260,1260,572,40,수집결과 내 집계,74.93882421369177,89.38067072510964,37.5,71.78361332437878,505,네이버 검색광고 API,180,1080,중간,1,2026-09-12T08:34:49+09:00
K0956,고생물·미스터리,56,심해생물,확장 주제어,1030,1030,5268,149,수집결과 내 집계,55.74824002157967,97.63016943087067,37.5,64.66317084005104,678,네이버 검색광고 API,160,870,높음,3,2026-09-12T08:34:49+09:00
K0957,고생물·미스터리,57,호모사피엔스뜻,확장 주제어,1150,1150,470,9,수집결과 내 집계,74.62335095100079,97.19529073031552,50.0,76.47026269459505,366,네이버 검색광고 API,190,960,낮음,0,2026-09-12T08:34:49+09:00
K0958,고생물·미스터리,58,신생대,확장 주제어,1200,1200,4993,67,수집결과 내 집계,55.64596728770691,82.96104251747192,37.5,60.21129639909503,779,네이버 검색광고 API,200,1000,높음,3,2026-09-12T08:34:49+09:00
K0959,고생물·미스터리,59,카르카로돈토사우루스,확장 주제어,1010,1010,325,7,수집결과 내 집계,74.19071989905109,90.83607824653086,37.5,71.8461834234848,502,네이버 검색광고 API,90,920,높음,3,2026-09-12T08:34:49+09:00
K0960,고생물·미스터리,60,둔클레오스테우스,확장 주제어,930,930,222,27,수집결과 내 집계,73.98754974215775,90.30881455594843,37.5,71.58641923786341,511,네이버 검색광고 API,110,820,높음,3,2026-09-12T08:34:49+09:00
K0961,고생물·미스터리,61,검치호랑이,확장 주제어,970,970,548,33,수집결과 내 집계,73.5584827133172,88.50315412814128,37.5,70.83018759510098,526,네이버 검색광고 API,110,860,중간,2,2026-09-12T08:34:49+09:00
K0962,고생물·미스터리,62,익룡종류,세부 검색어,860,860,158,5,수집결과 내 집계,73.03442875319212,95.48671729133179,50.0,75.1632295639956,412,네이버 검색광고 API,60,800,높음,3,2026-09-12T08:34:49+09:00
K0963,고생물·미스터리,63,삼엽충화석,세부 검색어,860,860,1289,35,수집결과 내 집계,67.25934809414667,96.07851149394163,37.5,69.95322749525582,546,네이버 검색광고 API,90,770,높음,7,2026-09-12T08:34:49+09:00
K0964,고생물·미스터리,64,아노말로카리스,확장 주제어,830,830,311,43,수집결과 내 집계,72.72139276915544,96.60301308080382,37.5,72.84160030881887,484,네이버 검색광고 API,130,700,중간,2,2026-09-12T08:34:49+09:00
K0965,고생물·미스터리,65,초식공룡종류,세부 검색어,790,790,502,9,수집결과 내 집계,72.65670209215195,97.82735622289766,50.0,75.67655791294527,396,네이버 검색광고 API,90,700,중간,2,2026-09-12T08:34:49+09:00
